,Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Start Date,Match_ID,Batsman,Player_ID
9336,25,25,20,125,3,1,v Pakistan,Lahore,8-Apr-08,ODI # 2696,Mashrafe Mortaza ,56007
9337,1,1,4,25,0,0,v Pakistan,Faisalabad,11-Apr-08,ODI # 2698,Mashrafe Mortaza ,56007
9338,15*,15,16,93.75,2,0,v Pakistan,Lahore,13-Apr-08,ODI # 2700,Mashrafe Mortaza ,56007
9339,38,38,67,56.71,1,0,v Pakistan,Multan,16-Apr-08,ODI # 2702,Mashrafe Mortaza ,56007
9340,2,2,8,25,0,0,v Pakistan,Karachi,19-Apr-08,ODI # 2703,Mashrafe Mortaza ,56007
9341,0,0,3,0,0,0,v Pakistan,Dhaka,8-Jun-08,ODI # 2704,Mashrafe Mortaza ,56007
9342,13,13,12,108.33,0,1,v India,Dhaka,12-Jun-08,ODI # 2706,Mashrafe Mortaza ,56007
9343,3,3,4,75,0,0,v U.A.E.,Lahore,24-Jun-08,ODI # 2711,Mashrafe Mortaza ,56007
9344,34*,34,55,61.81,1,0,v Sri Lanka,Lahore,25-Jun-08,ODI # 2715,Mashrafe Mortaza ,56007
9345,DNB,-,-,-,-,-,v India,Karachi,28-Jun-08,ODI # 2721,Mashrafe Mortaza ,56007
9346,2,2,8,25,0,0,v Sri Lanka,Karachi,30-Jun-08,ODI # 2726,Mashrafe Mortaza ,56007
9347,1,1,3,33.33,0,0,v Pakistan,Karachi,4-Jul-08,ODI # 2733,Mashrafe Mortaza ,56007
9348,5*,5,7,71.42,0,0,v Australia,Darwin,30-Aug-08,ODI # 2758,Mashrafe Mortaza ,56007
9349,8,8,27,29.62,0,0,v Australia,Darwin,3-Sep-08,ODI # 2760,Mashrafe Mortaza ,56007
9350,8*,8,11,72.72,1,0,v Australia,Darwin,6-Sep-08,ODI # 2762,Mashrafe Mortaza ,56007
9351,DNB,-,-,-,-,-,v New Zealand,Dhaka,9-Oct-08,ODI # 2763,Mashrafe Mortaza ,56007
9352,27,27,27,100,3,1,v New Zealand,Dhaka,11-Oct-08,ODI # 2764,Mashrafe Mortaza ,56007
9353,9,9,21,42.85,0,0,v New Zealand,Chattogram,14-Oct-08,ODI # 2765,Mashrafe Mortaza ,56007
9354,0,0,4,0,0,0,v South Africa,Potchefstroom,7-Nov-08,ODI # 2771,Mashrafe Mortaza ,56007
9355,34,34,22,154.54,4,2,v South Africa,Benoni,9-Nov-08,ODI # 2772,Mashrafe Mortaza ,56007
9356,3,3,11,27.27,0,0,v Zimbabwe,Dhaka,10-Jan-09,ODI # 2790,Mashrafe Mortaza ,56007
9357,DNB,-,-,-,-,-,v Sri Lanka,Dhaka,14-Jan-09,ODI # 2793,Mashrafe Mortaza ,56007
9358,0,0,2,0,0,0,v Sri Lanka,Dhaka,16-Jan-09,ODI # 2794,Mashrafe Mortaza ,56007
9359,5,5,17,29.41,1,0,v Zimbabwe,Dhaka,19-Jan-09,ODI # 2797,Mashrafe Mortaza ,56007
9360,DNB,-,-,-,-,-,v Zimbabwe,Dhaka,21-Jan-09,ODI # 2799,Mashrafe Mortaza ,56007
9361,DNB,-,-,-,-,-,v Zimbabwe,Dhaka,23-Jan-09,ODI # 2801,Mashrafe Mortaza ,56007
9362,4,4,6,66.66,1,0,v England,Dhaka,28-Feb-10,ODI # 2964,Mashrafe Mortaza ,56007
9363,0*,0,2,0,0,0,v India,Dambulla,16-Jun-10,ODI # 2993,Mashrafe Mortaza ,56007
9364,15,15,15,100,3,0,v Sri Lanka,Dambulla,18-Jun-10,ODI # 2995,Mashrafe Mortaza ,56007
9365,DNB,-,-,-,-,-,v Pakistan,Dambulla,21-Jun-10,ODI # 2998,Mashrafe Mortaza ,56007
9366,5,5,5,100,1,0,v England,Nottingham,8-Jul-10,ODI # 3018,Mashrafe Mortaza ,56007
9367,22,22,25,88,2,1,v England,Bristol,10-Jul-10,ODI # 3025,Mashrafe Mortaza ,56007
9368,14,14,17,82.35,3,0,v England,Birmingham,12-Jul-10,ODI # 3026,Mashrafe Mortaza ,56007
9369,15,15,13,115.38,1,1,v Ireland,Belfast,15-Jul-10,ODI # 3027,Mashrafe Mortaza ,56007
9370,DNB,-,-,-,-,-,v Ireland,Belfast,16-Jul-10,ODI # 3028,Mashrafe Mortaza ,56007
9371,18,18,17,105.88,0,1,v Netherlands,Glasgow,20-Jul-10,ODI # 3029,Mashrafe Mortaza ,56007
9372,15,15,11,136.36,1,1,v New Zealand,Dhaka,5-Oct-10,ODI # 3051,Mashrafe Mortaza ,56007
9373,12,12,16,75,2,0,v Zimbabwe,Dhaka,1-Dec-10,ODI # 3071,Mashrafe Mortaza ,56007
9374,DNB,-,-,-,-,-,v Zimbabwe,Dhaka,3-Dec-10,ODI # 3073,Mashrafe Mortaza ,56007
9375,11*,11,4,275,2,0,v Zimbabwe,Dhaka,6-Dec-10,ODI # 3075,Mashrafe Mortaza ,56007
9376,DNB,-,-,-,-,-,v Zimbabwe,Chattogram,12-Dec-10,ODI # 3078,Mashrafe Mortaza ,56007
9377,DNB,-,-,-,-,-,v Australia,Dhaka,9-Apr-11,ODI # 3149,Mashrafe Mortaza ,56007
9378,DNB,-,-,-,-,-,v Australia,Dhaka,13-Apr-11,ODI # 3151,Mashrafe Mortaza ,56007
9379,1,1,3,33.33,0,0,v Pakistan,Dhaka,11-Mar-12,ODI # 3258,Mashrafe Mortaza ,56007
9380,DNB,-,-,-,-,-,v India,Dhaka,16-Mar-12,ODI # 3261,Mashrafe Mortaza ,56007
9381,DNB,-,-,-,-,-,v Sri Lanka,Dhaka,20-Mar-12,ODI # 3265,Mashrafe Mortaza ,56007
9382,18,18,9,200,2,0,v Pakistan,Dhaka,22-Mar-12,ODI # 3267,Mashrafe Mortaza ,56007
9383,DNB,-,-,-,-,-,v West Indies,Khulna,30-Nov-12,ODI # 3309,Mashrafe Mortaza ,56007
9384,18*,18,6,300,1,2,v West Indies,Khulna,2-Dec-12,ODI # 3310,Mashrafe Mortaza ,56007
9385,0,0,11,0,0,0,v West Indies,Dhaka,5-Dec-12,ODI # 3311,Mashrafe Mortaza ,56007
9386,6,6,16,37.5,0,0,v West Indies,Dhaka,7-Dec-12,ODI # 3312,Mashrafe Mortaza ,56007
9387,6,6,4,150,1,0,v New Zealand,Dhaka,29-Oct-13,ODI # 3423,Mashrafe Mortaza ,56007
9388,14,14,8,175,2,1,v New Zealand,Dhaka,31-Oct-13,ODI # 3426,Mashrafe Mortaza ,56007
9389,DNB,-,-,-,-,-,v New Zealand,Fatullah,3-Nov-13,ODI # 3429,Mashrafe Mortaza ,56007
9390,17,17,23,73.91,2,1,v Sri Lanka,Dhaka,20-Feb-14,ODI # 3470,Mashrafe Mortaza ,56007
9391,1*,1,1,100,0,0,v India,Fatullah,26-Feb-14,ODI # 3474,Mashrafe Mortaza ,56007
9392,18,18,10,180,2,1,v India,Dhaka,15-Jun-14,ODI # 3497,Mashrafe Mortaza ,56007
9393,2,2,5,40,0,0,v India,Dhaka,17-Jun-14,ODI # 3498,Mashrafe Mortaza ,56007
9394,TDNB,-,-,-,-,-,v India,Dhaka,19-Jun-14,ODI # 3499,Mashrafe Mortaza ,56007
9395,3,3,5,60,0,0,v West Indies,St George's,20-Aug-14,ODI # 3509,Mashrafe Mortaza ,56007
9396,2,2,16,12.5,0,0,v West Indies,St George's,22-Aug-14,ODI # 3511,Mashrafe Mortaza ,56007
9397,15*,15,9,166.66,1,1,v West Indies,Basseterre,25-Aug-14,ODI # 3514,Mashrafe Mortaza ,56007
9398,1,1,6,16.66,0,0,v Zimbabwe,Chattogram,21-Nov-14,ODI # 3550,Mashrafe Mortaza ,56007
9399,6,6,9,66.66,0,0,v Zimbabwe,Chattogram,23-Nov-14,ODI # 3552,Mashrafe Mortaza ,56007
9400,2*,2,2,100,0,0,v Zimbabwe,Dhaka,26-Nov-14,ODI # 3553,Mashrafe Mortaza ,56007
9401,39,39,25,156,4,2,v Zimbabwe,Dhaka,28-Nov-14,ODI # 3555,Mashrafe Mortaza ,56007
9402,DNB,-,-,-,-,-,v Zimbabwe,Dhaka,1-Dec-14,ODI # 3559,Mashrafe Mortaza ,56007
9403,14,14,9,155.55,3,0,v Afghanistan,Canberra,18-Feb-15,ODI # 3605,Mashrafe Mortaza ,56007
9404,7,7,7,100,1,0,v Sri Lanka,Melbourne,26-Feb-15,ODI # 3615,Mashrafe Mortaza ,56007
9405,DNB,-,-,-,-,-,v Scotland,Nelson,5-Mar-15,ODI # 3624,Mashrafe Mortaza ,56007
9406,6*,6,4,150,1,0,v England,Adelaide,9-Mar-15,ODI # 3630,Mashrafe Mortaza ,56007
9407,1,1,3,33.33,0,0,v India,Melbourne,19-Mar-15,ODI # 3641,Mashrafe Mortaza ,56007
9408,DNB,-,-,-,-,-,v Pakistan,Dhaka,19-Apr-15,ODI # 3648,Mashrafe Mortaza ,56007
9409,DNB,-,-,-,-,-,v Pakistan,Dhaka,22-Apr-15,ODI # 3649,Mashrafe Mortaza ,56007
9410,21,21,18,116.66,3,0,v India,Dhaka,18-Jun-15,ODI # 3658,Mashrafe Mortaza ,56007
9411,DNB,-,-,-,-,-,v India,Dhaka,21-Jun-15,ODI # 3660,Mashrafe Mortaza ,56007
9412,0,0,9,0,0,0,v India,Dhaka,24-Jun-15,ODI # 3661,Mashrafe Mortaza ,56007
9413,4,4,12,33.33,0,0,v South Africa,Dhaka,10-Jul-15,ODI # 3663,Mashrafe Mortaza ,56007
9414,DNB,-,-,-,-,-,v South Africa,Dhaka,12-Jul-15,ODI # 3666,Mashrafe Mortaza ,56007
9415,DNB,-,-,-,-,-,v South Africa,Chattogram,15-Jul-15,ODI # 3668,Mashrafe Mortaza ,56007
9416,14,14,8,175,1,1,v Zimbabwe,Dhaka,7-Nov-15,ODI # 3703,Mashrafe Mortaza ,56007
9417,13,13,14,92.85,1,0,v Zimbabwe,Dhaka,9-Nov-15,ODI # 3705,Mashrafe Mortaza ,56007
9418,16,16,11,145.45,3,0,v Zimbabwe,Dhaka,11-Nov-15,ODI # 3706,Mashrafe Mortaza ,56007
9419,4,4,8,50,0,0,v Afghanistan,Dhaka,25-Sep-16,ODI # 3781,Mashrafe Mortaza ,56007
9420,2,2,10,20,0,0,v Afghanistan,Dhaka,28-Sep-16,ODI # 3783,Mashrafe Mortaza ,56007
9421,2,2,4,50,0,0,v Afghanistan,Dhaka,1-Oct-16,ODI # 3786,Mashrafe Mortaza ,56007
9422,1,1,5,20,0,0,v England,Dhaka,7-Oct-16,ODI # 3791,Mashrafe Mortaza ,56007
9423,44,44,29,151.72,2,3,v England,Dhaka,9-Oct-16,ODI # 3793,Mashrafe Mortaza ,56007
9424,DNB,-,-,-,-,-,v England,Chattogram,12-Oct-16,ODI # 3794,Mashrafe Mortaza ,56007
9425,14,14,10,140,3,0,v New Zealand,Christchurch,26-Dec-16,ODI # 3814,Mashrafe Mortaza ,56007
9426,17,17,19,89.47,2,1,v New Zealand,Nelson,29-Dec-16,ODI # 3815,Mashrafe Mortaza ,56007
9427,14,14,18,77.77,0,0,v New Zealand,Nelson,31-Dec-16,ODI # 3816,Mashrafe Mortaza ,56007
9428,DNB,-,-,-,-,-,v Sri Lanka,Dambulla,25-Mar-17,ODI # 3855,Mashrafe Mortaza ,56007
9429,TDNB,-,-,-,-,-,v Sri Lanka,Dambulla,28-Mar-17,ODI # 3856,Mashrafe Mortaza ,56007
9430,16,16,23,69.56,2,0,v Sri Lanka,Colombo (SSC),1-Apr-17,ODI # 3858,Mashrafe Mortaza ,56007
9431,1,1,3,33.33,0,0,v New Zealand,Dublin,17-May-17,ODI # 3868,Mashrafe Mortaza ,56007
9432,DNB,-,-,-,-,-,v Ireland,Dublin (Malahide),19-May-17,ODI # 3869,Mashrafe Mortaza ,56007
9433,DNB,-,-,-,-,-,v New Zealand,Dublin,24-May-17,ODI # 3871,Mashrafe Mortaza ,56007
9434,DNB,-,-,-,-,-,v England,The Oval,1-Jun-17,ODI # 3875,Mashrafe Mortaza ,56007
9435,0,0,2,0,0,0,v Australia,The Oval,5-Jun-17,ODI # 3879,Mashrafe Mortaza ,56007
9436,DNB,-,-,-,-,-,v New Zealand,Cardiff,9-Jun-17,ODI # 3883,Mashrafe Mortaza ,56007
9437,30*,30,25,120,5,0,v India,Birmingham,15-Jun-17,ODI # 3891,Mashrafe Mortaza ,56007
9438,DNB,-,-,-,-,-,v South Africa,Kimberley,15-Oct-17,ODI # 3923,Mashrafe Mortaza ,56007
9439,0,0,3,0,0,0,v South Africa,Paarl,18-Oct-17,ODI # 3925,Mashrafe Mortaza ,56007
9440,17,17,17,100,3,0,v South Africa,East London,22-Oct-17,ODI # 3929,Mashrafe Mortaza ,56007
9441,DNB,-,-,-,-,-,v Zimbabwe,Dhaka,15-Jan-18,ODI # 3952,Mashrafe Mortaza ,56007
9442,6,6,5,120,1,0,v Sri Lanka,Dhaka,19-Jan-18,ODI # 3959,Mashrafe Mortaza ,56007
9443,0,0,8,0,0,0,v Zimbabwe,Dhaka,23-Jan-18,ODI # 3964,Mashrafe Mortaza ,56007
9444,1,1,4,25,0,0,v Sri Lanka,Dhaka,25-Jan-18,ODI # 3965,Mashrafe Mortaza ,56007
9445,5,5,12,41.66,0,0,v Sri Lanka,Dhaka,27-Jan-18,ODI # 3967,Mashrafe Mortaza ,56007
9446,DNB,-,-,-,-,-,v West Indies,Providence,22-Jul-18,ODI # 4022,Mashrafe Mortaza ,56007
9447,1*,1,1,100,0,0,v West Indies,Providence,25-Jul-18,ODI # 4023,Mashrafe Mortaza ,56007
9448,36,36,25,144,4,1,v West Indies,Basseterre,28-Jul-18,ODI # 4024,Mashrafe Mortaza ,56007
9449,11,11,18,61.11,2,0,v Sri Lanka,Dubai (DSC),15-Sep-18,ODI # 4036,Mashrafe Mortaza ,56007
9450,0,0,11,0,0,0,v Afghanistan,Abu Dhabi,20-Sep-18,ODI # 4041,Mashrafe Mortaza ,56007
9451,26,26,32,81.25,0,2,v India,Dubai (DSC),21-Sep-18,ODI # 4042,Mashrafe Mortaza ,56007
9452,10,10,9,111.11,1,0,v Afghanistan,Abu Dhabi,23-Sep-18,ODI # 4045,Mashrafe Mortaza ,56007
9453,13,13,13,100,0,1,v Pakistan,Abu Dhabi,26-Sep-18,ODI # 4047,Mashrafe Mortaza ,56007
9454,7,7,9,77.77,0,1,v India,Dubai (DSC),28-Sep-18,ODI # 4048,Mashrafe Mortaza ,56007
9455,2*,2,5,40,0,0,v Zimbabwe,Dhaka,21-Oct-18,ODI # 4057,Mashrafe Mortaza ,56007
9456,DNB,-,-,-,-,-,v Zimbabwe,Chattogram,24-Oct-18,ODI # 4060,Mashrafe Mortaza ,56007
9457,DNB,-,-,-,-,-,v Zimbabwe,Chattogram,26-Oct-18,ODI # 4061,Mashrafe Mortaza ,56007
9458,DNB,-,-,-,-,-,v West Indies,Dhaka,9-Dec-18,ODI # 4071,Mashrafe Mortaza ,56007
9459,6*,6,11,54.54,0,0,v West Indies,Dhaka,11-Dec-18,ODI # 4072,Mashrafe Mortaza ,56007
9460,DNB,-,-,-,-,-,v West Indies,Sylhet,14-Dec-18,ODI # 4073,Mashrafe Mortaza ,56007
9461,9*,9,14,64.28,1,0,v New Zealand,Napier,13-Feb-19,ODI # 4093,Mashrafe Mortaza ,56007
9462,13,13,18,72.22,0,1,v New Zealand,Christchurch,16-Feb-19,ODI # 4094,Mashrafe Mortaza ,56007
9463,2,2,3,66.66,0,0,v New Zealand,Dunedin,20-Feb-19,ODI # 4095,Mashrafe Mortaza ,56007
9464,DNB,-,-,-,-,-,v West Indies,Dublin,7-May-19,ODI # 4129,Mashrafe Mortaza ,56007
9465,DNB,-,-,-,-,-,v West Indies,Dublin (Malahide),13-May-19,ODI # 4134,Mashrafe Mortaza ,56007
9466,DNB,-,-,-,-,-,v Ireland,Dublin,15-May-19,ODI # 4136,Mashrafe Mortaza ,56007
9467,DNB,-,-,-,-,-,v West Indies,Dublin (Malahide),17-May-19,ODI # 4137,Mashrafe Mortaza ,56007
9468,DNB,-,-,-,-,-,v New Zealand,Wellington,6-Feb-16,ODI # 3733,Adam Zampa,379504
9469,2,2,11,18.18,0,0,v New Zealand,Hamilton,8-Feb-16,ODI # 3735,Adam Zampa,379504
9470,DNB,-,-,-,-,-,v West Indies,Providence,5-Jun-16,ODI # 3740,Adam Zampa,379504
9471,0,0,1,0,0,0,v South Africa,Providence,7-Jun-16,ODI # 3741,Adam Zampa,379504
9472,DNB,-,-,-,-,-,v South Africa,Basseterre,11-Jun-16,ODI # 3743,Adam Zampa,379504
9473,DNB,-,-,-,-,-,v West Indies,Basseterre,13-Jun-16,ODI # 3745,Adam Zampa,379504
9474,5,5,6,83.33,0,0,v West Indies,Bridgetown,26-Jun-16,ODI # 3756,Adam Zampa,379504
9475,DNB,-,-,-,-,-,v Sri Lanka,Colombo (RPS),21-Aug-16,ODI # 3768,Adam Zampa,379504
9476,5,5,16,31.25,0,0,v Sri Lanka,Colombo (RPS),24-Aug-16,ODI # 3769,Adam Zampa,379504
9477,5*,5,6,83.33,1,0,v Sri Lanka,Dambulla,28-Aug-16,ODI # 3772,Adam Zampa,379504
9478,DNB,-,-,-,-,-,v Sri Lanka,Dambulla,31-Aug-16,ODI # 3774,Adam Zampa,379504
9479,DNB,-,-,-,-,-,v Sri Lanka,Pallekele,4-Sep-16,ODI # 3776,Adam Zampa,379504
9480,DNB,-,-,-,-,-,v Ireland,Benoni,27-Sep-16,ODI # 3782,Adam Zampa,379504
9481,12,12,19,63.15,1,0,v South Africa,Centurion,30-Sep-16,ODI # 3785,Adam Zampa,379504
9482,8,8,11,72.72,0,1,v South Africa,Johannesburg,2-Oct-16,ODI # 3787,Adam Zampa,379504
9483,DNB,-,-,-,-,-,v South Africa,Durban,5-Oct-16,ODI # 3790,Adam Zampa,379504
9484,5,5,4,125,1,0,v South Africa,Port Elizabeth,9-Oct-16,ODI # 3792,Adam Zampa,379504
9485,6*,6,8,75,0,0,v South Africa,Cape Town,12-Oct-16,ODI # 3795,Adam Zampa,379504
9486,2*,2,2,100,0,0,v New Zealand,Sydney,4-Dec-16,ODI # 3811,Adam Zampa,379504
9487,DNB,-,-,-,-,-,v Pakistan,Sydney,22-Jan-17,ODI # 3822,Adam Zampa,379504
9488,DNB,-,-,-,-,-,v Pakistan,Adelaide,26-Jan-17,ODI # 3826,Adam Zampa,379504
9489,1,1,5,20,0,0,v New Zealand,Hamilton,5-Feb-17,ODI # 3832,Adam Zampa,379504
9490,DNB,-,-,-,-,-,v Bangladesh,The Oval,5-Jun-17,ODI # 3879,Adam Zampa,379504
9491,0,0,3,0,0,0,v England,Birmingham,10-Jun-17,ODI # 3885,Adam Zampa,379504
9492,5*,5,4,125,0,0,v India,Chennai,17-Sep-17,ODI # 3910,Adam Zampa,379504
9493,DNB,-,-,-,-,-,v India,Bengaluru,28-Sep-17,ODI # 3917,Adam Zampa,379504
9494,DNB,-,-,-,-,-,v India,Nagpur,1-Oct-17,ODI # 3919,Adam Zampa,379504
9495,DNB,-,-,-,-,-,v England,Melbourne,14-Jan-18,ODI # 3951,Adam Zampa,379504
9496,DNB,-,-,-,-,-,v England,Sydney,21-Jan-18,ODI # 3960,Adam Zampa,379504
9497,DNB,-,-,-,-,-,v England,Adelaide,26-Jan-18,ODI # 3966,Adam Zampa,379504
9498,11,11,17,64.7,1,0,v England,Perth,28-Jan-18,ODI # 3968,Adam Zampa,379504
9499,22,22,24,91.66,2,0,v South Africa,Adelaide,9-Nov-18,ODI # 4067,Adam Zampa,379504
9500,0,0,3,0,0,0,v South Africa,Hobart,11-Nov-18,ODI # 4069,Adam Zampa,379504
9501,8,8,14,57.14,0,0,v India,Melbourne,18-Jan-19,ODI # 4079,Adam Zampa,379504
9502,DNB,-,-,-,-,-,v India,Hyderabad (Deccan),2-Mar-19,ODI # 4102,Adam Zampa,379504
9503,2,2,2,100,0,0,v India,Nagpur,5-Mar-19,ODI # 4106,Adam Zampa,379504
9504,DNB,-,-,-,-,-,v India,Ranchi,8-Mar-19,ODI # 4109,Adam Zampa,379504
9505,DNB,-,-,-,-,-,v India,Mohali,10-Mar-19,ODI # 4111,Adam Zampa,379504
9506,DNB,-,-,-,-,-,v India,Delhi,13-Mar-19,ODI # 4113,Adam Zampa,379504
9507,DNB,-,-,-,-,-,v Pakistan,Sharjah,22-Mar-19,ODI # 4116,Adam Zampa,379504
9508,DNB,-,-,-,-,-,v Pakistan,Sharjah,24-Mar-19,ODI # 4117,Adam Zampa,379504
9509,DNB,-,-,-,-,-,v Pakistan,Abu Dhabi,27-Mar-19,ODI # 4118,Adam Zampa,379504
9510,DNB,-,-,-,-,-,v Pakistan,Dubai (DSC),29-Mar-19,ODI # 4119,Adam Zampa,379504
9511,DNB,-,-,-,-,-,v Pakistan,Dubai (DSC),31-Mar-19,ODI # 4120,Adam Zampa,379504
9512,5,5,7,71.42,1,0,v South Africa,Hobart,18-Jan-09,ODI # 2796,David Warner,219889
9513,69,69,60,115,6,2,v South Africa,Sydney,23-Jan-09,ODI # 2802,David Warner,219889
9514,1,1,7,14.28,0,0,v South Africa,Adelaide,26-Jan-09,ODI # 2804,David Warner,219889
9515,22,22,29,75.86,1,1,v South Africa,Perth,30-Jan-09,ODI # 2808,David Warner,219889
9516,7,7,18,38.88,0,0,v New Zealand,Perth,1-Feb-09,ODI # 2811,David Warner,219889
9517,2,2,11,18.18,0,0,v New Zealand,Melbourne,6-Feb-09,ODI # 2816,David Warner,219889
9518,0,0,5,0,0,0,v Scotland,Edinburgh,28-Aug-09,ODI # 2879,David Warner,219889
9519,20,20,17,117.64,4,0,v South Africa,Centurion,19-Oct-11,ODI # 3203,David Warner,219889
9520,74,74,97,76.28,6,0,v South Africa,Port Elizabeth,23-Oct-11,ODI # 3208,David Warner,219889
9521,10,10,18,55.55,1,0,v South Africa,Durban,28-Oct-11,ODI # 3211,David Warner,219889
9522,6,6,14,42.85,0,0,v India,Melbourne,5-Feb-12,ODI # 3231,David Warner,219889
9523,34,34,29,117.24,4,1,v Sri Lanka,Perth,10-Feb-12,ODI # 3235,David Warner,219889
9524,18,18,24,75,2,0,v India,Adelaide,12-Feb-12,ODI # 3237,David Warner,219889
9525,13,13,21,61.9,2,0,v Sri Lanka,Sydney,17-Feb-12,ODI # 3241,David Warner,219889
9526,43,43,46,93.47,5,1,v India,Brisbane,19-Feb-12,ODI # 3244,David Warner,219889
9527,7,7,13,53.84,0,0,v Sri Lanka,Hobart,24-Feb-12,ODI # 3248,David Warner,219889
9528,68,68,66,103.03,7,0,v India,Sydney,26-Feb-12,ODI # 3250,David Warner,219889
9529,6,6,6,100,1,0,v Sri Lanka,Melbourne,2-Mar-12,ODI # 3253,David Warner,219889
9530,163,163,157,103.82,13,2,v Sri Lanka,Brisbane,4-Mar-12,ODI # 3255,David Warner,219889
9531,100,100,140,71.42,4,1,v Sri Lanka,Adelaide,6-Mar-12,ODI # 3256,David Warner,219889
9532,48,48,45,106.66,5,1,v Sri Lanka,Adelaide,8-Mar-12,ODI # 3257,David Warner,219889
9533,40,40,55,72.72,5,0,v West Indies,Kingstown,16-Mar-12,ODI # 3262,David Warner,219889
9534,13,13,20,65,1,0,v West Indies,Kingstown,18-Mar-12,ODI # 3264,David Warner,219889
9535,37,37,51,72.54,6,0,v West Indies,Kingstown,20-Mar-12,ODI # 3266,David Warner,219889
9536,1,1,4,25,0,0,v West Indies,Gros Islet,23-Mar-12,ODI # 3268,David Warner,219889
9537,69,69,61,113.11,10,1,v West Indies,Gros Islet,25-Mar-12,ODI # 3269,David Warner,219889
9538,TDNB,-,-,-,-,-,v Ireland,Belfast,23-Jun-12,ODI # 3279,David Warner,219889
9539,56,56,61,91.8,6,1,v England,Lord's,29-Jun-12,ODI # 3280,David Warner,219889
9540,10,10,20,50,2,0,v England,The Oval,1-Jul-12,ODI # 3281,David Warner,219889
9541,2,2,19,10.52,0,0,v England,Chester-le-Street,7-Jul-12,ODI # 3284,David Warner,219889
9542,32,32,32,100,4,1,v England,Manchester,10-Jul-12,ODI # 3286,David Warner,219889
9543,24,24,18,133.33,4,0,v Afghanistan,Sharjah,25-Aug-12,ODI # 3297,David Warner,219889
9544,5,5,11,45.45,1,0,v Pakistan,Sharjah,28-Aug-12,ODI # 3299,David Warner,219889
9545,24,24,68,35.29,2,0,v Pakistan,Abu Dhabi,31-Aug-12,ODI # 3301,David Warner,219889
9546,21,21,33,63.63,3,1,v Pakistan,Sharjah,3-Sep-12,ODI # 3303,David Warner,219889
9547,4,4,11,36.36,0,0,v Sri Lanka,Brisbane,18-Jan-13,ODI # 3321,David Warner,219889
9548,60,60,73,82.19,6,0,v Sri Lanka,Sydney,20-Jan-13,ODI # 3324,David Warner,219889
9549,10,10,18,55.55,1,0,v Sri Lanka,Hobart,23-Jan-13,ODI # 3326,David Warner,219889
9550,9,9,21,42.85,1,0,v England,Birmingham,8-Jun-13,ODI # 3365,David Warner,219889
9551,65,65,72,90.27,5,1,v England,Melbourne,12-Jan-14,ODI # 3454,David Warner,219889
9552,18,18,14,128.57,2,0,v England,Brisbane,17-Jan-14,ODI # 3455,David Warner,219889
9553,71,71,70,101.42,7,2,v England,Sydney,19-Jan-14,ODI # 3457,David Warner,219889
9554,43,43,63,68.25,5,0,v Pakistan,Sharjah,7-Oct-14,ODI # 3530,David Warner,219889
9555,29,29,27,107.4,5,0,v Pakistan,Dubai (DSC),10-Oct-14,ODI # 3532,David Warner,219889
9556,56,56,63,88.88,6,1,v Pakistan,Abu Dhabi,12-Oct-14,ODI # 3534,David Warner,219889
9557,46,46,49,93.87,1,3,v South Africa,Perth,14-Nov-14,ODI # 3545,David Warner,219889
9558,0,0,5,0,0,0,v South Africa,Perth,16-Nov-14,ODI # 3546,David Warner,219889
9559,53,53,50,106,6,2,v South Africa,Canberra,19-Nov-14,ODI # 3548,David Warner,219889
9560,4,4,8,50,0,0,v South Africa,Melbourne,21-Nov-14,ODI # 3549,David Warner,219889
9561,21,21,16,131.25,3,1,v South Africa,Sydney,23-Nov-14,ODI # 3551,David Warner,219889
9562,127,127,115,110.43,18,0,v England,Sydney,16-Jan-15,ODI # 3578,David Warner,219889
9563,24,24,22,109.09,3,0,v India,Melbourne,18-Jan-15,ODI # 3582,David Warner,219889
9564,TDNB,-,-,-,-,-,v India,Sydney,26-Jan-15,ODI # 3592,David Warner,219889
9565,12,12,18,66.66,2,0,v England,Perth,1-Feb-15,ODI # 3597,David Warner,219889
9566,22,22,18,122.22,3,0,v England,Melbourne,14-Feb-15,ODI # 3600,David Warner,219889
9567,34,34,42,80.95,2,1,v New Zealand,Auckland,28-Feb-15,ODI # 3617,David Warner,219889
9568,178,178,133,133.83,19,5,v Afghanistan,Perth,4-Mar-15,ODI # 3623,David Warner,219889
9569,9,9,12,75,1,0,v Sri Lanka,Sydney,8-Mar-15,ODI # 3629,David Warner,219889
9570,21*,21,6,350,2,2,v Scotland,Hobart,14-Mar-15,ODI # 3637,David Warner,219889
9571,24,24,23,104.34,3,0,v Pakistan,Adelaide,20-Mar-15,ODI # 3642,David Warner,219889
9572,12,12,7,171.42,1,1,v India,Sydney,26-Mar-15,ODI # 3645,David Warner,219889
9573,45,45,46,97.82,7,0,v New Zealand,Melbourne,29-Mar-15,ODI # 3646,David Warner,219889
9574,84,84,80,105,7,3,v Ireland,Belfast,27-Aug-15,ODI # 3679,David Warner,219889
9575,59,59,67,88.05,6,0,v England,Southampton,3-Sep-15,ODI # 3680,David Warner,219889
9576,1*,1,1,100,0,0,v England,Lord's,5-Sep-15,ODI # 3681,David Warner,219889
9577,5,5,10,50,1,0,v India,Perth,12-Jan-16,ODI # 3723,David Warner,219889
